"mudLogs","xmlns","xmlns:xsi","version","mudLog","uidWell","uidWellbore","uid","nameWell","nameWellbore","name","dTim","mudLogCompany","startMd","uom","endMd","uom","relatedLog","uidRef","geologyInterval","uid","typeLithology","mdTop","uom","mdBottom","uom","dTim","ropAv","uom","ropMn","uom","ropMx","uom","wobAv","uom","tqAv","uom","rpmAv","uom","wtMudAv","uom","ecdTdAv","uom","dxcAv","lithology","uid","type","codeLith","lithPc","uom","qualifier","uid","type","mdTop","uom","mdBottom","uom","abundance","uom","commonTime","dTimLastChange","chromatograph","dTim","mdBottom","uom","methAv","uom","methMn","uom","methMx","uom","ethAv","uom","ethMn","uom","ethMx","uom","propAv","uom","propMn","uom","propMx","uom","ibutAv","uom","ibutMn","uom","ibutMx","uom","nbutAv","uom","nbutMn","uom","nbutMx","uom","ipentAv","uom","ipentMn","uom","ipentMx","uom","npentAv","uom","npentMn","uom","npentMx","uom","mudGas","gasAv","uom","gasPeak","uom","gasBackgnd","uom","commonData","sourceName","dTimCreation","dTimLastChange","itemState","priv_userLastChange","priv_ipLastChange","priv_userOwner","priv_ipOwner","priv_dTimReceived"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51RJGJ561","marl","500","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int125RJGJ56","interpreted","3450","m","3476.6","m","2013-12-01T20:58:07.000Z","0.00659028513181818","m/s","0.0064076116","m/s","0.0066028135","m/s","31486.7118568182","N","19396.5520227273","N.m","1.99960296136364","c/s","1320","kg/m3","1384.52249431818","kg/m3","0.98767405",,"int125RJGJ561","claystone","90","100","%",,"int125RJGJ5613","pyrite","3450","m","3476.6","m","7","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int125RJGJ5611","argillaceous","3450","m","3476.6","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int125RJGJ5612","calcareous","3450","m","3476.6","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"52RJGJ56","cuttings","3450","m","3480","m","2013-11-29T04:03:24.000Z","0.006125582637","m/s","0.0062387864","m/s","0.0066028135","m/s","31457.989364","N","19291.26034","N.m","1.999664952","c/s","1320","kg/m3","1384.570441","kg/m3","0.987674049999999",,"52RJGJ561","dolomite","570","30","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-29T03:37:31.000Z","3480","m","3988","ppm","1037","ppm","8253","ppm","264","ppm","56","ppm","548","ppm","87","ppm","21","ppm","175","ppm","5","ppm","-999","ppm","11","ppm","15","ppm","4","ppm","29","ppm","3","ppm","-999","ppm","4","ppm","3","ppm","-999","ppm","5","ppm",,"1612","ppm","1639","ppm","1591","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52RJGJ562","claystone","90","70","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int187RJGJ56","interpreted","3476.6","m","3479.5","m","2013-12-01T21:00:10.000Z","0.0027191558","m/s","0.006265994","m/s","0.0063929421","m/s","29938.9475","N","18468.3398","N.m","1.99975906","c/s","1320","kg/m3","1384.91405","kg/m3","0.98767405",,"int187RJGJ561","dolomite","570","100","%",,"int187RJGJ5613","pyrite","3479.5","m","3480","m","7","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int187RJGJ5611","argillaceous","3479.5","m","3480","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int187RJGJ5612","calcareous","3479.5","m","3480","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int186RJGJ56","interpreted","3479.5","m","3480","m","2013-12-01T21:00:10.000Z","0.00271080705","m/s","0.0062387864","m/s","0.006252463","m/s","37789.409","N","18773.029","N.m","2.001922","c/s","1320","kg/m3","1384.96205","kg/m3","0.98767405",,"int186RJGJ561","claystone","90","100","%",,"int186RJGJ5611","argillaceous","3479.5","m","3480","m","5","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int186RJGJ5612","calcareous","3479.5","m","3480","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int186RJGJ5613","pyrite","3479.5","m","3480","m","7","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int127RJGJ56","interpreted","3480","m","3510","m","2013-11-29T11:10:59.000Z","0.004447475055","m/s","0.0055988859","m/s","0.0062257982","m/s","26540.2765219063","N","19530.28702","N.m","1.999791539","c/s","1320","kg/m3","1385.373438","kg/m3","0.987674049999999",,"int127RJGJ561","sandstone","220","100","%",,"int127RJGJ5612","carbonaceous","3510","m","3540","m","3","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int127RJGJ5611","dolomitic","3480","m","3510","m","4","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"53RJGJ56","cuttings","3480","m","3510","m","2013-11-29T16:55:23.000Z","0.004447475055","m/s","0.0055988859","m/s","0.0062257982","m/s","26540.2765219063","N","19530.28702","N.m","1.999791539","c/s","1320","kg/m3","1385.373438","kg/m3","0.987674049999999",,"53RJGJ562","sandstone","220","80","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-29T06:19:09.000Z","3510","m","13701","ppm","601","ppm","26513","ppm","1210","ppm","48","ppm","2367","ppm","552","ppm","23","ppm","1083","ppm","44","ppm","2","ppm","86","ppm","122","ppm","7","ppm","238","ppm","23","ppm","-999","ppm","45","ppm","29","ppm","2","ppm","57","ppm",,"26694","ppm","26746","ppm","26670","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53RJGJ561","sandstone","220","100","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int124RJGJ56","interpreted","3480","m","3510","m","2013-11-29T04:08:39.000Z","0.00271543708205128","m/s","0.0057830973","m/s","0.0062257982","m/s","30756.3307076923","N","18550.7291025641","N.m","2.00007321282051","c/s","1320","kg/m3","1385.20306153846","kg/m3","0.98767405",,"int124RJGJ561","claystone","90","100","%",,"int124RJGJ5613","pyrite","3450","m","3480","m","7","%",,"2013-12-01T23:24:39.821Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int124RJGJ5611","argillaceous","3450","m","3480","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int124RJGJ5612","calcareous","3450","m","3480","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int126RJGJ56","interpreted","3510","m","3531.9","m","2013-11-30T06:02:14.000Z","0.00696278592191781","m/s","0.0056660341","m/s","0.0057642631","m/s","47781.841260274","N","20974.907890411","N.m","2.00098962328767","c/s","1320","kg/m3","1386.19003561644","kg/m3","0.987674050000001",,"int126RJGJ561","sandstone","220","100","%",,"int126RJGJ5612","pyrite","3510","m","3531.9","m","5","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int126RJGJ5611","pyrite","3510","m","3540","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"57RJGJ56","cuttings","3510","m","3540","m","2013-11-29T16:55:23.000Z","0.00712482121","m/s","0.0056660341","m/s","0.0057999911","m/s","45946.229532","N","21281.3647","N.m","2.000734096","c/s","1320","kg/m3","1387.064533","kg/m3","0.987674049999999",,"57RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-29T07:47:36.000Z","3540","m","15525","ppm","2096","ppm","26293","ppm","1458","ppm","237","ppm","2336","ppm","714","ppm","132","ppm","1077","ppm","60","ppm","12","ppm","87","ppm","170","ppm","37","ppm","242","ppm","34","ppm","8","ppm","46","ppm","44","ppm","12","ppm","60","ppm",,"19821","ppm","20520","ppm","18961","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"54RJGJ56","cuttings","3510","m","3540","m","2013-11-29T11:01:47.000Z","0.00712482121","m/s","0.0056660341","m/s","0.0057999911","m/s","45946.229532","N","21281.3647","N.m","2.000734096","c/s","1320","kg/m3","1387.064533","kg/m3","0.987674049999999",,"54RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-01T23:24:39.821Z",,"2013-11-29T07:47:36.000Z","3540","m","15525","ppm","2096","ppm","26293","ppm","1458","ppm","237","ppm","2336","ppm","714","ppm","132","ppm","1077","ppm","60","ppm","12","ppm","87","ppm","170","ppm","37","ppm","242","ppm","34","ppm","8","ppm","46","ppm","44","ppm","12","ppm","60","ppm",,"19821","ppm","20520","ppm","18961","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int146RJGJ56","interpreted","3531.9","m","3533.4","m","2013-12-01T21:00:10.000Z","0.00515531894","m/s","0.0057480752","m/s","0.0057661153","m/s","54160.389","N","22578.5734","N.m","2.00026554","c/s","1320","kg/m3","1386.75998","kg/m3","0.98767405",,"int146RJGJ561","sandstone","220","100","%",,"int146RJGJ5612","pyrite","3533.4","m","3540","m","5","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int145RJGJ56","interpreted","3533.4","m","3540","m","2013-11-30T06:19:33.000Z","0.00811009790909091","m/s","0.0057529981","m/s","0.0057999911","m/s","37988.4816454545","N","22003.4239545455","N.m","1.9999927","c/s","1320","kg/m3","1390.03549090909","kg/m3","0.98767405",,"int145RJGJ561","sandstone","220","100","%",,"int145RJGJ5612","pyrite","3533.4","m","3540","m","5","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"55RJGJ56","cuttings","3540","m","3570","m","2013-11-29T11:01:47.000Z","0.008513216189","m/s","0.0058024522","m/s","0.0060109784","m/s","33940.623295","N","20754.3114","N.m","2.000123541","c/s","1320","kg/m3","1420.144147","kg/m3","0.987674049999999",,"55RJGJ562","sandstone","220","40","%",,,,,,,,,,,"2013-12-01T23:24:39.821Z",,"2013-11-29T09:11:00.000Z","3569.1","m","22791","ppm","2557","ppm","32568","ppm","2160","ppm","271","ppm","3039","ppm","1081","ppm","153","ppm","1492","ppm","93","ppm","15","ppm","127","ppm","263","ppm","49","ppm","356","ppm","54","ppm","13","ppm","72","ppm","70","ppm","21","ppm","93","ppm",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55RJGJ561","claystone","90","60","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"58RJGJ56","cuttings","3540","m","3570","m","2013-12-01T21:02:30.000Z","0.008513216189","m/s","0.0058024522","m/s","0.0060109784","m/s","33940.623295","N","20754.3114","N.m","2.000123541","c/s","1320","kg/m3","1420.144147","kg/m3","0.987674049999999",,"58RJGJ561","sandstone","220","80","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-29T09:11:00.000Z","3569.1","m","22791","ppm","2557","ppm","32568","ppm","2160","ppm","271","ppm","3039","ppm","1081","ppm","153","ppm","1492","ppm","93","ppm","15","ppm","127","ppm","263","ppm","49","ppm","356","ppm","54","ppm","13","ppm","72","ppm","70","ppm","21","ppm","93","ppm",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58RJGJ562","claystone","90","20","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int129RJGJ56","interpreted","3540","m","3556.9","m","2013-11-30T06:02:14.000Z","0.0087938686875","m/s","0.0058024522","m/s","0.0059313173","m/s","26818.1764696429","N","20646.8117321429","N.m","1.9994703","c/s","1320","kg/m3","1419.97056607143","kg/m3","0.987674050000001",,"int129RJGJ561","sandstone","220","100","%",,"int129RJGJ5612","carbonaceous","3540","m","3556.9","m","1","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int129RJGJ5611","pyrite","3540","m","3556.9","m","7","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int129RJGJ5613","calcareous","3540","m","3556.9","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int148RJGJ56","interpreted","3556.9","m","3560.3","m","2013-12-01T21:06:27.000Z","0.00815661693636364","m/s","0.0059331428","m/s","0.0059516965","m/s","51849.4817272727","N","22066.2467272727","N.m","1.99954976363636","c/s","1320","kg/m3","1420.23353636364","kg/m3","0.98767405",,"int148RJGJ561","claystone","90","100","%",,"int148RJGJ5612","carbonaceous","3559.1","m","3570","m","1","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int148RJGJ5611","calcareous","3556.9","m","3560.3","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int148RJGJ5613","calcareous","3559.1","m","3570","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int147RJGJ56","interpreted","3560.3","m","3570","m","2013-12-01T21:00:10.000Z","0.00815582382121212","m/s","0.0059537135","m/s","0.0060109784","m/s","40057.5802484848","N","20499.4233030303","N.m","2.00142333030303","c/s","1320","kg/m3","1420.40891212121","kg/m3","0.98767405",,"int147RJGJ561","sandstone","220","100","%",,"int147RJGJ5612","carbonaceous","3560.3","m","3570","m","1","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int147RJGJ5613","calcareous","3560.3","m","3570","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int147RJGJ5611","pyrite","3560.3","m","3570","m","7","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"59RJGJ56","cuttings","3570","m","3600","m","2013-12-01T21:02:30.000Z","0.0077039623887677","m/s","0.0059431309","m/s","0.0068642314","m/s","40154.6342936364","N","20129.0393491909","N.m","1.97015974818182","c/s","1320","kg/m3","1419.38853727273","kg/m3","0.987674049999999",,"59RJGJ562","claystone","90","20","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-29T10:25:48.000Z","3600","m","10151","ppm","13","ppm","19377","ppm","1080","ppm","0","ppm","1946","ppm","630","ppm","0","ppm","1055","ppm","62","ppm","0","ppm","98","ppm","183","ppm","0","ppm","284","ppm","43","ppm","0","ppm","63","ppm","56","ppm","0","ppm","83","ppm",,"12820","ppm","12910","ppm","12715","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59RJGJ561","sandstone","220","80","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"56RJGJ56","cuttings","3570","m","3600","m","2013-11-29T11:01:47.000Z","0.0132161642536364","m/s","0.0059431309","m/s","0.0068642314","m/s","38444.1607754545","N","20129.0393491909","N.m","1.97015974818182","c/s","1320","kg/m3","1419.38853727273","kg/m3","0.987674049999999",,"56RJGJ562","sandstone","220","20","%",,,,,,,,,,,"2013-12-01T23:24:39.821Z",,"2013-11-29T10:25:48.000Z","3600","m","10151","ppm","13","ppm","19377","ppm","1080","ppm","0","ppm","1946","ppm","630","ppm","0","ppm","1055","ppm","62","ppm","0","ppm","98","ppm","183","ppm","0","ppm","284","ppm","43","ppm","0","ppm","63","ppm","56","ppm","0","ppm","83","ppm",,"12820","ppm","12910","ppm","12715","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56RJGJ561","claystone","90","80","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int128RJGJ56","interpreted","3570","m","3600","m","2013-11-29T11:15:14.000Z","0.0132161642536364","m/s","0.0059431309","m/s","0.0068642314","m/s","38444.1607754545","N","20129.0393491909","N.m","1.97015974818182","c/s","1320","kg/m3","1419.38853727273","kg/m3","0.987674049999999",,"int128RJGJ561","claystone","90","100","%",,"int128RJGJ5611","calcareous","3540","m","3570","m","1","%",,"2013-12-01T23:24:39.821Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int128RJGJ5612","pyrite","3540","m","3570","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int130RJGJ56","interpreted","3570","m","3588.8","m","2013-12-01T21:00:10.000Z","0.00852890799117288","m/s","0.0059431309","m/s","0.0068642314","m/s","34581.6232819444","N","20326.4209501528","N.m","1.95503125555556","c/s","1320","kg/m3","1418.87717777778","kg/m3","0.987674050000001",,"int130RJGJ561","sandstone","220","100","%",,"int130RJGJ5613","calcareous","3570","m","3588.8","m","3","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int130RJGJ5611","carbonaceous","3570","m","3588.8","m","1","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int130RJGJ5612","pyrite","3570","m","3588.8","m","5","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int189RJGJ56","interpreted","3588.8","m","3593.6","m","2013-12-01T21:06:27.000Z","0.006845376125","m/s","0.0060575062","m/s","0.0060646713","m/s","53361.2375625","N","20376.6561875","N.m","1.997703725","c/s","1320","kg/m3","1420.282675","kg/m3","0.98767405",,"int189RJGJ561","claystone","90","100","%",,"int189RJGJ5612","pyrite","3593.6","m","3600.2","m","5","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int189RJGJ5611","carbonaceous","3593.6","m","3600.2","m","1","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int189RJGJ5613","calcareous","3588.8","m","3593.6","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int188RJGJ56","interpreted","3593.6","m","3600.2","m","2013-12-01T21:02:30.000Z","0.00562856679090909","m/s","0.006050287","m/s","0.0060608907","m/s","48788.7770454545","N","19302.9782272727","N.m","1.99963919545455","c/s","1320","kg/m3","1420.41179545455","kg/m3","0.98767405",,"int188RJGJ561","sandstone","220","100","%",,"int188RJGJ5612","pyrite","3593.6","m","3600.2","m","5","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int188RJGJ5613","calcareous","3593.6","m","3600.2","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int188RJGJ5611","carbonaceous","3593.6","m","3600.2","m","1","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"60RJGJ56","cuttings","3600","m","3630","m","2013-11-29T16:55:23.000Z","0.008060579296","m/s","0.0060520938","m/s","0.0061826093","m/s","37707.2477273359","N","20727.76724","N.m","1.999717614","c/s","1320","kg/m3","1421.701052","kg/m3","0.987674049999999",,"60RJGJ561","sandstone","220","100","%",,,,,,,,,,,"2013-12-02T14:35:45.673Z",,"2013-11-29T11:37:36.000Z","3630","m","18239","ppm","1932","ppm","28579","ppm","1786","ppm","367","ppm","2675","ppm","958","ppm","335","ppm","1364","ppm","90","ppm","42","ppm","123","ppm","263","ppm","137","ppm","353","ppm","60","ppm","39","ppm","79","ppm","81","ppm","54","ppm","105","ppm",,"29716","ppm","29874","ppm","29557","ppm",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int131RJGJ56","interpreted","3600.2","m","3600.8","m","2013-12-01T21:00:10.000Z","0.00656741635","m/s","0.0060520938","m/s","0.0060529089","m/s","55272.0455","N","20016.7205","N.m","1.99541155","c/s","1320","kg/m3","1420.49295","kg/m3","0.98767405",,"int131RJGJ561","sandstone","220","100","%",,"int131RJGJ5613","pyrite","3600.2","m","3600.8","m","5","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int131RJGJ5612","carbonaceous","3600.2","m","3600.8","m","1","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int131RJGJ5611","calcareous","3600.2","m","3600.8","m","3","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"int191RJGJ56","interpreted","3600.8","m","3602.3","m","2013-12-01T21:02:30.000Z","0.00676908442","m/s","0.0060534269","m/s","0.0060561688","m/s","55670.7178","N","20469.349","N.m","2.0016511","c/s","1320","kg/m3","1420.51656","kg/m3","0.98767405",,"int191RJGJ561","claystone","90","100","%",,"int191RJGJ5611","calcareous","3602.3","m","3630.2","m","3","%",,"2013-12-02T14:35:45.673Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int191RJGJ5612","carbonaceous","3602.3","m","3630.2","m","1","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
